UID Class Diagram,Diagram Type,vBusiness Area,vBusiness Domain,Service Domain,Class Diagram,Referenced Element,Referenced Element Type,
b37e0e79-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Business Architecture,Business Architecture BOM Diagram,BusinessArchitectureDesignSpecificationTypeValues,Enumeration,
b37e0e79-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Business Architecture,Business Architecture BOM Diagram,BusinessArchitecture,Class,
b37e0e79-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Business Architecture,Business Architecture BOM Diagram,BusinessArchitectureDesignSpecification,Class,
b37e0e79-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Business Architecture,Business Architecture BOM Diagram,BusinessArchitectureDesignSpecification,Class,
b37e0e79-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Intelectual Property And Knowledge,Business Architecture,Business Architecture BOM Diagram,DesignSpecificationAspect,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,"Reward Points Awards And Redemption BOM Diagram, Arrangement Helper Diagram, Customer Agreement BOM Diagram, Agreement Helper Diagram, Account Helper Diagram, Instruction Helper Diagram, Transaction Helper Diagram, Limit Helper Diagram, Interest Helper Diagram, Fee Helper Diagram",referred class diagrams,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,Agreement,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,RewardPointArrangementModality,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,RewardPointArrangement,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,RewardPointInstruction,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,Arrangement,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,CustomerAgreement,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,Instruction,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,RewardPointTransaction,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,Transaction,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,Account,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,AccountEntry,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,RewardPoint,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,LimitArrangement,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,FeeArrangement,Class,
2a920ae1-2a02-eb11-82be-0632752cdf09,SD BOM diagram,Operations,Operational Services,Reward Points Awards And Redemption,Reward Points Awards And Redemption BOM Diagram,InterestArrangement,Class,
5dbcab57-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Channel Management,Branch Location Management,Branch Location Management BOM Diagram,"Branch Location Management BOM Diagram, Location Helper Diagram",referred class diagrams,
5dbcab57-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Channel Management,Branch Location Management,Branch Location Management BOM Diagram,Branch,Class,
5dbcab57-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Channel Management,Branch Location Management,Branch Location Management BOM Diagram,ManagementPlan,Class,
5dbcab57-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Channel Management,Branch Location Management,Branch Location Management BOM Diagram,Duty,Class,
5dbcab57-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Channel Management,Branch Location Management,Branch Location Management BOM Diagram,Location,Class,
5dbcab57-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Channel Management,Branch Location Management,Branch Location Management BOM Diagram,BranchLocation,Class,
5dbcab57-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Channel Management,Branch Location Management,Branch Location Management BOM Diagram,BranchLocationManagementPlanDuty,Class,
5dbcab57-c801-eb11-82be-068d3e7acd11,SD BOM diagram,Business Development,Channel Management,Branch Location Management,Branch Location Management BOM Diagram,BranchLocationManagementPlan,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,"Fiduciary Agreement BOM Diagram, Arrangement Helper Diagram, Fee Helper Diagram, Agreement Helper Diagram, Investment Portfolio Management BOM Diagram, Party Helper Diagram, Instruction Helper Diagram, Financial Instrument Helper Diagram, Transaction Helper Diagram, Account Helper Diagram, Party Relationship Helper Diagram",referred class diagrams,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,FiduciaryRelationship,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,FiduciaryArrangement,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,FiduciaryTransaction,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,FeeArrangement,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,FiduciaryAgreement,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,FiduciaryService,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,Agreement,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,Arrangement,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,FiduciaryRelationshipInvolvementTypeValues,Enumeration,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,InvestmentPortfolioItem,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,FiduciaryRelationshipInvolvement,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,FinancialInstrument,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,Party,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,InvestmentPortfolio,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,ServiceArrangement,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,Instruction,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,PartyRole,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,Transaction,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,FiduciaryInstruction,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,Service,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,FiduciaryAccount,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,Account,Class,
f52ce299-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Loans and Deposits,Fiduciary Agreement,Fiduciary Agreement BOM Diagram,PartyRelationship,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,"Internal Audit BOM Diagram, Assessment Helper Diagram, Audit Helper Diagram, Report Helper Diagram, Document Helper Diagram, Instruction Helper Diagram, Party Helper Diagram, RuleSet Helper Diagram",referred class diagrams,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,Test,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,Audit,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,Assessment,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,ComplianceCheck,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,AuditReport,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,Document,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,AuditDocument,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,AuditTypeValues,Enumeration,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,Report,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,RuleSetTypeValues,Enumeration,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,RuleSet,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,ComplianceCheckTypeValues,Enumeration,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,AuditRequest,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,Instruction,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,PartyRole,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,Party,Class,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,AuditInvolvementTypeValues,Enumeration,
d19a752a-d101-eb11-82be-068d3e7acd11,SD BOM diagram,Business Management,Corporate Services,Internal Audit,Internal Audit BOM Diagram,AuditInvolvement,Class,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,"Special Pricing Conditions BOM Diagram, Banking Product Helper Diagram, Directory Helper Diagram",referred class diagrams,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,BankingProduct,Class,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,ProductTermAndCondition,Class,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,ProductFeature,Class,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,ProductTermAndConditionTypeValues,Enumeration,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,PriceFeatureTypeValues,Enumeration,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,ProductFeatureTypeValues,Enumeration,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,ProductSpecificPricingTermAndConditionDirectory,Class,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,ProductService,Class,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,DirectoryEntry,Class,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,ProductSpecificPricingTermAndConditionDirectoryEntry,Class,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,Directory,Class,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,Service,Class,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,ServiceModality,Class,
5a3cb70a-2b02-eb11-82be-0632752cdf09,SD BOM diagram,Customers,Sales,Special Pricing Conditions,Special Pricing Conditions BOM Diagram,ProductServiceModality,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,"Direct Debit BOM Diagram, Banking Product Helper Diagram, Mandate Helper Diagram, Agreement Helper Diagram, Direct Debit Mandate BOM Diagram, Instruction Helper Diagram, Arrangement-Product Feature- Service Helper Diagram, Transaction Helper Diagram, Account Helper Diagram, Party Helper Diagram, Arrangement Helper Diagram",referred class diagrams,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,DirectDebitMandate,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,Agreement,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,Mandate,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,PaymentInstruction,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,PaymentTransaction,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,Account,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,Arrangement,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,DirectDebitService,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,DirectDebitArrangement,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,DirectDebitTransaction,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,DirectDebitInstruction,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,Service,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,PaymentService,Class,
37dc7a76-d001-eb11-82be-068d3e7acd11,SD BOM diagram,Products,Corporate Banking,Direct Debit,Direct Debit BOM Diagram,DirectDebitMandateInvolvementTypeValues,Enumeration,
