UML Type,UID Business Object,Business Object,UID Feature,Feature,Description,UID Data Type,Data Type,UID Owner,Owner Element,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
Attribute,ca08a49e-0bd6-e911-8296-0612a84747f6,TermDepositAgreement,c02c5440-0fd6-e911-8296-0612a84747f6,TermDepositAgreementIdentification,"The reference with which a Corporate Deposit Agreement is identified
",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,ca08a49e-0bd6-e911-8296-0612a84747f6,TermDepositAgreement,c704247c-9f7d-eb11-8309-06f448ba7707,TermDepositAgreementType,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Class,a2e59ac1-5d93-e911-823e-065576aa37f8,AccessArrangement,,,An arrangement that allows or restricts the access to a service or product through/via a channel or device,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,a2e59ac1-5d93-e911-823e-065576aa37f8,AccessArrangement,b5a374f9-c748-ea11-8289-064c9ffef37a,AssociatedDocument,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=0,MultiplicityElement.Upper=*,,,,
Class,ac47e728-a651-ea11-8289-06269fe19394,ProductDeploymentDeliverable,,,A deliverable of the deployment project for new and enhanced products and services,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,ac47e728-a651-ea11-8289-06269fe19394,ProductDeploymentDeliverable,62ac0cb6-a651-ea11-8289-06269fe19394,ProductDeploymentDeliverableType,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Class,3a235c19-e9af-ea11-829f-0681374b35cc,intellectualPropertyProtectionMechanism,,,,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,5d1c79d4-76cd-e911-8296-067c35430898,SettlementTermAndCondition,,,Terms and conditions for settlement the transaction. ,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,2d339d64-8a59-eb11-82e3-069263446f67,FinancialInstrumentPosition,,,"The position of a financial instrument


What is a Position?
A position is the amount of a security, commodity or currency which is owned by an individual, dealer, institution, or other fiscal entity. They come in two types: short positions, which are borrowed and then sold, and long positions, which are owned and then sold. Depending on market trends, movements and fluctuations, a position can be profitable or unprofitable. Restating the value of a position to reflect its actual current value on the open market is referred to in the industry as mark-to-market. (Investopedia)
https://www.investopedia.com/terms/p/position.asp#:~:text=A%20position%20is%20the%20amount,are%20owned%20and%20then%20sold.",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,2d339d64-8a59-eb11-82e3-069263446f67,FinancialInstrumentPosition,9326bc6a-8b59-eb11-82e3-069263446f67,PositionType,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,2d339d64-8a59-eb11-82e3-069263446f67,FinancialInstrumentPosition,ad8bc658-e45f-eb11-82e9-061efd29a677,Position,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=*,,,,
Class,2b55d41f-cc67-eb11-82f6-06f5e4900cbd,FinancialInstrumentInvolvement,,,A specific role which is played by a spacific party in the context of FinancialInstrument,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,3f6fadf1-a725-eb11-82d4-06ebae2b1c25,BranchLocationAdministrativePlan,,,"A plan for day to day administration of branch activity, including teller assignment and cash handling oversight",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,0d2f925e-f511-eb11-82c5-06dd7fab9bf5,AccountsReceivable,,,"An account that holds the position (balance) of issued invoices that are not yet paid.

Description:
Accounts receivable (AR) is the balance of money due to a firm for goods or services delivered or used but not yet paid for by customers. (investopedia)
Accounts receivable is an asset account on the balance sheet that represents money due to a company in the short-term. 
Accounts receivables are created when a company lets a buyer purchase their goods or services on credit.
Accounts payable is similar to accounts receivable, but instead of money to be received, its money owed.  (investopedia)",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,9eb7df96-1112-eb11-82c5-06dd7fab9bf5,AccountsReceivableProcedureWorkstep,,,A workstep of accounts receivable procedure,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,9eb7df96-1112-eb11-82c5-06dd7fab9bf5,AccountsReceivableProcedureWorkstep,1262f7a7-1112-eb11-82c5-06dd7fab9bf5,AccountsReceivableProcedureWorkstepType,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Class,27987c7e-f811-eb11-82c5-06dd7fab9bf5,AccountsReceivableProcedure,,,A procedure to handles accounts receivable for invoices issued by the bank to customers and partners. ,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,b462d89c-7913-eb11-82c5-06bc2d3775af,CustomerAccount,,,An account to manage the financial position of customer. ,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,bbb55e02-423a-eb11-82e3-069cf2dd6099,ComplianceReport,,,"The report created by companies in order to comply to rules, standards, laws and regulations set by regulatory bodies and government agencies.",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,016338ab-6d70-eb11-82fd-061e1f234dd5,ComplianceReporting,,,"Compliance reporting is the act of presenting information to auditors that show that the company is adhering to all the requirements set by the government and regulatory agency under a particular standard

the act of presenting information on a company's systems to prove that those systems comply with government regulations or industry standards.",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,471e8887-6c70-eb11-82fd-061e1f234dd5,ComplianceReportingArrangement,,,,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,aa0bb605-443a-eb11-82e3-069cf2dd6099,ComplianceReportingAdministrativePlan,,,An administrative paln defined for Compliance Reporting,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,4298bef3-443a-eb11-82e3-069cf2dd6099,ComplianceReportingInvolvement,,,A specific party who plays a specific role in Compliance Reporting,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,4298bef3-443a-eb11-82e3-069cf2dd6099,ComplianceReportingInvolvement,fabd281b-453a-eb11-82e3-069cf2dd6099,ComplianceReportingInvolvementType,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Class,a4d7353f-6e70-eb11-82fd-061e1f234dd5,ComplianceReportingInstruction,,,,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,2a212d03-2354-eb11-82e3-06d9eff808b9,TechnologyStandardDesignSpecification,,,A DesignSpecification about a TechnologyStandard,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,ad0b16e4-2254-eb11-82e3-06d9eff808b9,TechnologyStandard,,,"A standard that specifies technical specifications for a material, device or method.

A document that specifies design, predicted performance and operation and maintenance specifications for a material, device or method.
https://www.lawinsider.com/dictionary/technical-standard

An established norm or requirement for a repeatable technical task. It is usually a formal document that establishes uniform engineering or technical criteria, methods, processes, and practices. (Wikipedia)",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,11043d39-af51-eb11-82e3-06132fe31c95,FinancialMarketAnalysis,,,An analysis of financial market information and research to develop insights on any aspect of financial market activity and pricing,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,97ab8097-238e-ea11-8295-065d16bc4550,PaymentTransactionAccount,,,,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,97ab8097-238e-ea11-8295-065d16bc4550,PaymentTransactionAccount,5446eeb4-238e-ea11-8295-065d16bc4550,PaymentTransactionAccountType,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,97ab8097-238e-ea11-8295-065d16bc4550,PaymentTransactionAccount,8cd693cc-8a7b-eb11-8305-0629e4db26e7,PaymentTransactionAccount,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Class,c39cf169-21b2-e911-828c-064878c57b7e,ReportRequirement,,,,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,82ae8e06-69ac-e911-828c-067d207d65e6,ProductDirectory,,,,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,bcfa8532-2d81-e911-823e-06e80039c878,CustomerPrecedentCaptureWorkstep,,,"A workstep to capture the set-up and subsequent updating of the precedents record. 
",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,7e5d168f-9d9a-ea11-829a-06ec61e3839a,SuitabilityAssessmentInvolvement,,,PartyRole involved in the Suitability Assessment,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,4bd8ac46-f7ab-ea11-829f-067a4ad4fc9c,FinancialMarketResearchReport,,,"A report resulting from the financial market research. 
",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,35dc8ecc-91d8-e911-82a8-06740d90dcce,CorporateTreasuryDirective,,,Policy or guideline for corporate treasury,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,15b14aa1-b6a4-ea11-829f-0660fb1fa966,FinancialLiability,,,"Financial liability: any liability that is:

- A contractual obligation: to deliver cash or another financial asset to another entity; or to exchange financial assets or financial liabilities with another entity under conditions that are potentially unfavourable to the entity; or
- A contract that will or may be settled in the entity's own equity instruments and is 
--a non-derivative for which the entity is or may be obliged to deliver a variable number of the entity's own equity instruments or
--a derivative that will or may be settled other than by the exchange of a fixed amount of cash or another financial asset for a fixed number of the entity's own equity instruments. For this purpose the entity's own equity instruments do not include: instruments that are themselves contracts for the future receipt or delivery of the entity's own equity instruments; puttable instruments classified as equity or certain liabilities arising on liquidation classified by IAS 32 as equity instruments

https://www.iasplus.com/en/standards/ias/ias32

https://www.accountingtools.com/articles/2017/5/10/financial-liability",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,9d0be673-2694-e911-823e-069871e4ec9c,Right,,,"A contingent right conferred via an agreement. (FIBO)
",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,fcde534b-8ed8-e911-82a8-06740d90dcce,BankRatePublication,,,"A publication of a bank rate, 

equals providing an information service",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,2e608da9-7c00-ea11-82c2-06bea3a5b676,CommissionArrangementFulfilmentEvent,,,The fulfilment of a commission arrangement.,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,5d82df8f-4f6b-e911-8237-06098389ccc2,CorrespondentBankingAgreement,,,"An agreement whereby one bank (the settlement or service-providing bank) makes or receives payments (potentially performing other banking services in addition) on behalf of another bank (the customer or user bank). (ECB)

An agreement under which one bank (correspondent) holds deposits owned by other banks (respondents) and provides payment and other services to those respondent banks. Such arrangements may also be known as agency relationships in some domestic contexts. In international banking, balances held for a foreign respondent bank may be used to settle foreign exchange transactions. Reciprocal correspondent banking relationships may involve the use of so-called nostro and vostro accounts to settle foreign exchange transactions. (Bank for International Settlement)
",Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Class,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,,,A request to do something. ,Visibility=public,isSpecification=false,isRoot=false,isLeaf=false,,isActive=false,isAbstract=false,,,,,,,,,
Attribute,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,ee0c1470-0170-e911-8237-06309b11004c,InstructionDueDate,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,6299677b-0170-e911-8237-06309b11004c,InstructionStatus,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,0a7e09e1-1b81-e911-823e-06e233b9c772,ObligeeReference,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,c1414858-1c81-e911-823e-06e233b9c772,ObligorReference,,Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
Attribute,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,d7d37cf7-1c81-e911-823e-06e233b9c772,InstructionIdentifier,"An identifier that allows to uniquely refer to an instance of an Instruction.
",Visibility=public,Multivalued=false,Mandatory=false,DefaultValue=,isDerived=false,isReadOnly=false,isType=,,MultiplicityElement.isOrdered=false,MultiplicityElement.isUnique=true,MultiplicityElement.Lower=1,MultiplicityElement.Upper=1,,,,
