UID Relation,Relation Name,UID BO From,From,Relationship From properties,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,UID  BO To,To,Relationship To properties,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
878490de-7980-e911-823e-061de61e9206,,bcc0b912-717c-e911-823e-06546fdb7546,Object,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,163b91af-7980-e911-823e-061de61e9206,InsuredObject,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
a45b80d3-bd80-e911-823e-065e8061d7e6,,e127f024-9380-e911-823e-061de61e9206,CollateralAssetAdministrativePlan,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,5e8ac218-7780-e911-823e-061de61e9206,CollateralAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
b268a439-7580-e911-823e-061de61e9206,,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,bcc0b912-717c-e911-823e-06546fdb7546,Object,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
db459f88-7b80-e911-823e-061de61e9206,,59906b46-8280-e911-823e-061de61e9206,ValuationScheduleArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,d5fe9f6e-7b80-e911-823e-061de61e9206,AssetValuation,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
ef8f1ff1-7580-e911-823e-061de61e9206,,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,30a4d16d-6080-e911-823e-061de61e9206,Asset,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
5f5e27d1-7980-e911-823e-061de61e9206,,c33a1367-7780-e911-823e-061de61e9206,ObjectInsuranceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,163b91af-7980-e911-823e-061de61e9206,InsuredObject,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
e71d6f89-7780-e911-823e-061de61e9206,,5e8ac218-7780-e911-823e-061de61e9206,CollateralAgreement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,280f7086-bf56-e911-8237-06ecaacb4c68,CollateralAssetArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
ee4c8681-8280-e911-823e-061de61e9206,,5e8ac218-7780-e911-823e-061de61e9206,CollateralAgreement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,5a906b46-8280-e911-823e-061de61e9206,MaintenanceScheduleArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
21fa51af-8280-e911-823e-061de61e9206,,5e8ac218-7780-e911-823e-061de61e9206,CollateralAgreement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,59906b46-8280-e911-823e-061de61e9206,ValuationScheduleArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
d3f524f9-7e80-e911-823e-061de61e9206,,5a906b46-8280-e911-823e-061de61e9206,MaintenanceScheduleArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,d574ff8d-7e80-e911-823e-061de61e9206,ObjectMaintenance,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
92a5308e-8d57-e911-8237-0645314e65ac,,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
08691606-7680-e911-823e-061de61e9206,,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,6f53fd37-8257-e911-8237-0645314e65ac,Party,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Associated
Party ",upper=*,visibility=public
1597a67f-7780-e911-823e-061de61e9206,,5f8ac218-7780-e911-823e-061de61e9206,InsuranceAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,c33a1367-7780-e911-823e-061de61e9206,ObjectInsuranceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
1c3023e0-95c5-e911-8296-06227606fcb6,,0263db4b-0761-e911-8237-068e13695e26,Device,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,bdef33cb-95c5-e911-8296-06227606fcb6,DeviceConfigurationOption,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
b4fe4e79-15b5-e911-828c-06363e70c8fa,,075e9516-f560-e911-8237-068e13695e26,CardPaymentService,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,a8799b93-07b5-e911-828c-06363e70c8fa,ECommerceGateway,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
af236366-7b6a-e911-8237-061b75d0d318,,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,9c3b00ce-7a6a-e911-8237-061b75d0d318,CardPaymentInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=2,nm=,upper=*,visibility=public
3f3e0dc7-17b5-e911-828c-06363e70c8fa,,f7aeaa41-0761-e911-8237-068e13695e26,PaymentCard,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=UsedCard,upper=1,visibility=public,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
116ccfcf-07b5-e911-828c-06363e70c8fa,,a8799b93-07b5-e911-828c-06363e70c8fa,ECommerceGateway,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=SystemInSession,upper=1,visibility=public,baeb22b8-07b5-e911-828c-06363e70c8fa,ECommerceGatewaySession,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=OperationSession,upper=1,visibility=public
a446668c-15b5-e911-828c-06363e70c8fa,,075e9516-f560-e911-8237-068e13695e26,CardPaymentService,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
48825f33-20b5-e911-828c-06363e70c8fa,,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,9a76e71a-20b5-e911-828c-06363e70c8fa,CardPaymentAuthentication,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
6a66843d-1fb5-e911-828c-06363e70c8fa,,3a88c81e-1fb5-e911-828c-06363e70c8fa,TransactionBatch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
35e58b3f-20b5-e911-828c-06363e70c8fa,,9d176f0a-20b5-e911-828c-06363e70c8fa,CardPaymentAuthorisation,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
2a61eb72-f9c3-e911-8296-06a2f1a2eb58,,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=PurchasedProduct,upper=*,visibility=public
485fe659-7d6a-e911-8237-061b75d0d318,,18be1517-756a-e911-8237-061b75d0d318,CardPaymentTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,063a0dcf-0561-e911-8237-068e13695e26,Location,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
ae46e573-c229-eb11-82d9-0698c2610877,,04fe2ae3-c828-eb11-82d9-06a44deb104b,CashStorage,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=Subject,upper=1,visibility=public,a82a131b-2228-eb11-82d4-06b1e967d8ed,CashAllocationArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
9611a9e7-9e29-eb11-82d9-0698c2610877,,e2415c86-f21c-eb11-82cc-066a93e29353,ATM-Network,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,04fe2ae3-c828-eb11-82d9-06a44deb104b,CashStorage,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
d8ab3a62-a029-eb11-82d9-0698c2610877,,e2415c86-f21c-eb11-82cc-066a93e29353,ATM-Network,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,1bc3a0ce-d79b-e911-827a-06f79ea59412,PointOfService,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
ff254a26-c928-eb11-82d9-06a44deb104b,,e90be93f-9329-eb11-82d9-0698c2610877,Cash,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,04fe2ae3-c828-eb11-82d9-06a44deb104b,CashStorage,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
0e317d25-e728-eb11-82d9-06a44deb104b,,232d759f-ea28-eb11-82d9-06a44deb104b,CashInventoryManagementAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
400e2edd-1728-eb11-82d4-06b1e967d8ed,,291e5767-0e28-eb11-82d4-06b1e967d8ed,Branch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,1bc3a0ce-d79b-e911-827a-06f79ea59412,PointOfService,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
549c90e0-e028-eb11-82d9-06a44deb104b,,eaf41287-e028-eb11-82d9-06a44deb104b,CashStorageAccount,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,eaf41287-e028-eb11-82d9-06a44deb104b,CashStorageAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
737ac75f-e028-eb11-82d9-06a44deb104b,,04fe2ae3-c828-eb11-82d9-06a44deb104b,CashStorage,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,04fe2ae3-c828-eb11-82d9-06a44deb104b,CashStorage,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
b8513ef2-3cb4-e911-828c-0615b1d713aa,,72f082d3-3cb4-e911-828c-0615b1d713aa,CustomerContacSession,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,56af07d7-8575-e911-823e-064d1e9fbc72,CustomerContact,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=ActiveContact,upper=1,visibility=public
feea4bd2-58a9-e911-8288-061bf39b9564,,0263db4b-0761-e911-8237-068e13695e26,Device,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=ContactDevice,upper=1,visibility=public,56af07d7-8575-e911-823e-064d1e9fbc72,CustomerContact,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
3511755c-f1d2-e911-8296-06b94e7647ce,,983b78e0-03c8-e911-8296-065c48f41faa,Correspondence,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,56af07d7-8575-e911-823e-064d1e9fbc72,CustomerContact,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
d8d6b470-f1d2-e911-8296-06b94e7647ce,,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,56af07d7-8575-e911-823e-064d1e9fbc72,CustomerContact,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
562961e1-319f-e911-827a-06f9569e2544,,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,35bb47d6-319f-e911-827a-06f9569e2544,InstructionInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
8857e0e7-11ab-ea11-829f-0691f30ba14c,,d24985c1-11ab-ea11-829f-0691f30ba14c,SecuritiesOrder,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,30cd2a06-86a9-ea11-829f-06478228ed28,SecuritiesTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
e2b5b575-1dab-ea11-829f-0691f30ba14c,,ffe016a6-7ba9-ea11-829f-06478228ed28,Security,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Traded
Security",upper=1,visibility=public,d24985c1-11ab-ea11-829f-0691f30ba14c,SecuritiesOrder,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
f4197698-1eab-ea11-829f-0691f30ba14c,,92b4cd6c-1eab-ea11-829f-0691f30ba14c,InvestmentPortfolio,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Associated
InvestmentPortfolio",upper=1,visibility=public,d24985c1-11ab-ea11-829f-0691f30ba14c,SecuritiesOrder,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
481fd1ac-15ab-ea11-829f-0691f30ba14c,,32335591-46b1-ea11-829f-06cfa6a4383a,CashAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Underlying
CashAccount",upper=1,visibility=public,30cd2a06-86a9-ea11-829f-06478228ed28,SecuritiesTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
05193562-1fab-ea11-829f-0691f30ba14c,,30cd2a06-86a9-ea11-829f-06478228ed28,SecuritiesTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,bbdee486-984d-ea11-8289-065500ef61d8,ComplianceCheck,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
58f1b5c4-13ab-ea11-829f-0691f30ba14c,,d24985c1-11ab-ea11-829f-0691f30ba14c,SecuritiesOrder,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,254f866a-13ab-ea11-829f-0691f30ba14c,SecuritiesOrderInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
8fb53673-52b1-ea11-829f-06cfa6a4383a,,4461ab6c-52b1-ea11-829f-06cfa6a4383a,MarketOrder,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Underlying
MarketOrder",upper=1,visibility=public,d24985c1-11ab-ea11-829f-0691f30ba14c,SecuritiesOrder,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
93f09cf5-8ca9-ea11-829f-06478228ed28,,43bcacca-69a9-ea11-829f-06478228ed28,InvestmentAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=Underlying
InvestmentAccount",upper=1,visibility=public,30cd2a06-86a9-ea11-829f-06478228ed28,SecuritiesTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
9507a48b-6bfa-e911-82bd-060c1aa554c0,,94885b0f-22f7-e911-82bd-06554362bd22,Employee Agreement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,b5e4b61f-6afa-e911-82bd-060c1aa554c0,ProbationaryArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
1ffd76ab-7d00-ea11-82c2-06bea3a5b676,,9d0c632b-7c00-ea11-82c2-06bea3a5b676,BenefitArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,e7ee84d3-73fa-e911-82bd-060c1aa554c0,EmployeeSalary,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
3e4d22f0-7c00-ea11-82c2-06bea3a5b676,,7fe6c8c1-4dfa-e911-82bd-06e507138132,CommissionArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,2e608da9-7c00-ea11-82c2-06bea3a5b676,CommissionArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
3b4f421a-7d00-ea11-82c2-06bea3a5b676,,bcfa91dd-2ff7-e911-82bd-06554362bd22,BenefitArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,9d0c632b-7c00-ea11-82c2-06bea3a5b676,BenefitArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
771ee80d-7d00-ea11-82c2-06bea3a5b676,,981f6e23-2df7-e911-82bd-06554362bd22,SalaryArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,0de86886-7c00-ea11-82c2-06bea3a5b676,SalaryArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
078ad4b3-7d00-ea11-82c2-06bea3a5b676,,0de86886-7c00-ea11-82c2-06bea3a5b676,SalaryArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,e7ee84d3-73fa-e911-82bd-060c1aa554c0,EmployeeSalary,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
243b6284-6afa-e911-82bd-060c1aa554c0,,94885b0f-22f7-e911-82bd-06554362bd22,Employee Agreement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,6a51e05c-2ef7-e911-82bd-06554362bd22,RemunerationArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
3a4d22f0-7c00-ea11-82c2-06bea3a5b676,,07076ed9-4dfa-e911-82bd-06e507138132,IncentiveArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,30cd38cb-7c00-ea11-82c2-06bea3a5b676,IncentiveArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
e0457b99-6bfa-e911-82bd-060c1aa554c0,,94885b0f-22f7-e911-82bd-06554362bd22,Employee Agreement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,a9d93263-2ff7-e911-82bd-06554362bd22,TerminationArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
392dc7cc-7d00-ea11-82c2-06bea3a5b676,,2e608da9-7c00-ea11-82c2-06bea3a5b676,CommissionArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,e7ee84d3-73fa-e911-82bd-060c1aa554c0,EmployeeSalary,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
779c1e5d-7e00-ea11-82c2-06bea3a5b676,,30cd38cb-7c00-ea11-82c2-06bea3a5b676,IncentiveArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,e7ee84d3-73fa-e911-82bd-060c1aa554c0,EmployeeSalary,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
98fefe6f-3ffa-e911-82bd-06e507138132,,c412fec5-26f7-e911-82bd-06554362bd22,EmployeeRelationship,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,94885b0f-22f7-e911-82bd-06554362bd22,Employee Agreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
e0b86713-42fa-e911-82bd-06e507138132,,c412fec5-26f7-e911-82bd-06554362bd22,EmployeeRelationship,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,1fa3dd1a-2bf7-e911-82bd-06554362bd22,EmployeeRiskCheck,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
85598476-4afa-e911-82bd-06e507138132,,d53aa669-4afa-e911-82bd-06e507138132,EmployeeRecruitment,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,47bc25fe-49fa-e911-82bd-06e507138132,RecruitmentLifecyclePhase,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
